date,temp_max,temp_min,temp_mean,apparent_temp_max,apparent_temp_min,precipitation,rain,snowfall,wind_max,wind_mean,weather_code,is_forecast,ideal_temp,temp_score,rain_score,wind_score,sunshine_percentage,snow_bonus,nice_day_score,nice_day_label,heavy_rain,sunny_day,outdoor_score,comfort_score_v2,rain_score_v2,wind_score_v2,hazard_factor,nice_day_score_v2,nice_day_label_v2,outdoor_score_v2
06-04-21,15.0,-0.2,5.7,12.9,-4.2,1.1,0.8,0.21,22.3,11.9,71,False,15,53.5,95.6,75.4,76.00794866476713,-20,68.0,Pleasant,False,True,71.0,71.6,90.0,100.0,1.0,80.8,Nice,66.0
07-04-21,5.5,-1.4,1.7,1.4,-5.4,7.1,0.2,4.83,15.3,9.3,75,False,15,33.5,71.6,89.4,63.40070439183505,-20,53.1,Average,False,False,56.8,25.6,90.0,100.0,1.0,59.9,Average,36.6
08-04-21,6.1,-4.9,1.0,1.2,-8.7,0.7,0.1,0.42,21.9,12.0,73,False,15,30.0,97.2,76.2,98.15103671535995,-20,66.6,Pleasant,False,True,72.0,24.8,90.0,100.0,1.0,66.6,Pleasant,48.7
09-04-21,8.9,-1.8,3.3,6.1,-5.9,0.1,0.0,0.07,10.1,5.0,71,False,15,41.5,99.6,99.8,89.73731629429192,-20,70.5,Pleasant,False,True,75.3,44.4,100.0,100.0,1.0,75.7,Nice,62.5
10-04-21,13.6,-1.8,5.0,10.9,-5.3,0.0,0.0,0.0,8.5,4.8,3,False,15,50.0,100.0,100.0,97.69359335437049,0,77.2,Nice,False,True,81.6,63.6,100.0,100.0,1.0,85.0,Nice,77.2
11-04-21,17.3,0.2,8.2,14.2,-3.1,0.0,0.0,0.0,18.9,9.8,3,False,15,66.0,100.0,82.2,97.46959485775389,0,82.1,Nice,False,True,85.3,76.8,100.0,100.0,1.0,90.2,Excellent,85.1
12-04-21,19.6,3.8,11.0,18.6,-0.2,0.0,0.0,0.0,13.0,7.1,3,False,15,80.0,100.0,94.0,89.05299124730561,0,85.7,Nice,False,True,88.0,94.4,100.0,100.0,1.0,95.6,Excellent,92.3
13-04-21,17.1,5.2,10.9,14.8,2.1,1.4,1.4,0.0,13.0,7.6,53,False,15,79.5,94.4,94.0,34.19054405140868,0,65.4,Pleasant,False,False,65.1,79.2,90.0,100.0,1.0,75.5,Nice,55.1
14-04-21,8.9,2.8,4.7,7.8,-1.0,19.0,19.0,0.0,18.0,12.9,61,False,15,48.5,24.0,84.0,0.0,0,29.7,Poor,True,False,29.0,51.2,20.0,100.0,1.0,36.5,Poor,6.1
15-04-21,6.5,1.4,3.8,3.5,-1.5,0.8,0.8,0.0,15.3,8.9,51,False,15,44.0,96.8,89.4,62.36795196970791,0,61.1,Pleasant,False,False,63.8,34.0,90.0,100.0,1.0,63.1,Pleasant,40.8
16-04-21,8.7,-0.2,3.7,4.6,-3.6,0.1,0.1,0.0,19.7,11.8,51,False,15,43.5,99.6,80.6,95.61450194140342,0,72.3,Pleasant,False,True,76.5,38.4,90.0,100.0,1.0,71.5,Pleasant,55.2
17-04-21,12.0,-2.3,5.1,10.2,-5.6,0.0,0.0,0.0,10.9,6.0,3,False,15,50.5,100.0,98.2,74.70239524907123,0,69.2,Pleasant,False,True,72.4,60.8,100.0,100.0,1.0,79.3,Nice,66.4
18-04-21,8.1,4.2,5.8,5.2,1.1,2.0,2.0,0.0,12.5,8.5,53,False,15,54.0,92.0,95.0,14.555119625647386,0,48.1,Average,False,False,48.0,40.8,90.0,100.0,1.0,56.2,Average,27.3
19-04-21,11.2,5.2,7.6,8.9,3.0,0.7,0.7,0.0,6.0,3.1,53,False,15,63.0,97.2,100.0,33.60224271434064,0,59.5,Average,False,False,60.1,55.6,90.0,100.0,1.0,66.0,Pleasant,42.1
20-04-21,11.7,5.7,7.7,8.8,3.2,8.1,8.1,0.0,14.8,8.1,53,False,15,63.5,67.6,90.4,39.98117587371125,0,56.8,Average,False,False,57.4,55.2,55.0,100.0,1.0,56.6,Average,27.0
21-04-21,13.2,2.7,7.7,12.3,0.4,2.2,2.2,0.0,12.5,4.9,61,False,15,63.5,91.2,95.0,93.88104228819394,0,79.5,Nice,False,True,83.0,69.2,90.0,100.0,1.0,83.5,Nice,71.2
22-04-21,16.5,0.8,8.5,15.9,-2.0,0.3,0.3,0.0,10.2,3.4,51,False,15,67.5,98.8,99.6,84.95412150874336,0,79.5,Nice,False,True,82.4,83.6,90.0,100.0,1.0,87.4,Nice,75.7
23-04-21,13.1,3.1,8.4,8.8,0.3,0.7,0.7,0.0,26.3,10.3,51,False,15,67.0,97.2,67.4,81.11569305594696,0,75.2,Nice,False,True,77.2,55.2,90.0,100.0,1.0,75.3,Nice,59.0
24-04-21,14.2,0.6,8.4,11.9,-2.3,0.0,0.0,0.0,10.8,6.0,3,False,15,67.0,100.0,98.4,93.64279251539413,0,82.4,Nice,False,True,85.7,67.6,100.0,100.0,1.0,85.8,Nice,78.0
25-04-21,15.1,2.7,9.1,13.2,0.0,0.0,0.0,0.0,9.8,6.1,3,False,15,70.5,100.0,100.0,93.22195427471638,0,83.8,Nice,False,True,87.0,72.8,100.0,100.0,1.0,87.8,Nice,81.0
26-04-21,14.1,3.7,9.1,12.2,0.5,0.1,0.1,0.0,12.6,7.4,51,False,15,70.5,99.6,94.8,82.61343142894701,0,79.6,Nice,False,True,82.1,68.8,90.0,100.0,1.0,81.0,Nice,66.9
27-04-21,9.9,5.8,7.7,8.3,3.1,2.2,2.2,0.0,9.0,4.4,51,False,15,63.5,91.2,100.0,17.68215897825059,0,53.3,Average,False,False,53.0,53.2,90.0,100.0,1.0,61.8,Pleasant,35.1
28-04-21,14.6,5.0,8.9,11.9,1.2,2.1,2.1,0.0,20.1,16.2,51,False,15,69.5,91.6,79.8,63.414035522428904,0,70.1,Pleasant,False,False,71.4,67.6,90.0,100.0,1.0,76.7,Nice,59.3
29-04-21,18.9,8.3,13.1,19.1,6.0,0.0,0.0,0.0,13.9,8.5,3,False,15,90.5,100.0,92.2,86.04908234663499,0,88.7,Nice,False,True,90.3,96.4,100.0,100.0,1.0,95.8,Excellent,92.3
30-04-21,21.2,8.3,14.2,20.8,6.0,0.0,0.0,0.0,12.4,7.6,3,False,15,96.0,100.0,95.2,87.33334512749259,0,91.6,Excellent,False,True,93.1,100.0,100.0,100.0,1.0,97.5,Excellent,94.9
01-05-21,24.9,9.5,16.5,23.3,7.6,0.1,0.1,0.0,15.3,8.7,51,False,20,82.5,99.6,89.4,49.844336239922356,0,72.5,Pleasant,False,False,72.7,100.0,90.0,100.0,1.0,87.0,Nice,71.9
02-05-21,24.1,14.4,19.0,23.3,14.2,0.7,0.7,0.0,18.8,9.5,51,False,20,95.0,97.2,82.4,90.38874111660225,0,90.8,Excellent,False,True,92.2,100.0,90.0,100.0,1.0,95.1,Excellent,86.5
03-05-21,15.8,9.8,13.5,14.2,5.6,1.2,1.2,0.0,27.7,17.3,53,False,20,67.5,95.2,64.6,90.09926513268177,0,78.0,Nice,False,True,80.4,76.8,90.0,100.0,1.0,85.7,Nice,73.9
04-05-21,16.3,4.0,10.6,14.7,0.7,0.0,0.0,0.0,13.4,5.6,0,False,20,53.0,100.0,93.2,95.11525438756587,0,76.9,Nice,False,True,80.9,78.8,100.0,100.0,1.0,90.5,Excellent,85.3
05-05-21,20.4,5.5,13.3,18.6,2.5,0.7,0.7,0.0,12.4,7.2,53,False,20,66.5,97.2,95.2,61.22072823558222,0,70.2,Pleasant,False,False,71.9,94.4,90.0,100.0,1.0,87.0,Nice,73.0
06-05-21,16.0,9.9,12.8,14.0,7.3,0.3,0.3,0.0,18.7,11.6,51,False,20,64.0,98.8,82.6,87.33728693233294,0,77.6,Nice,False,True,80.4,76.0,90.0,100.0,1.0,84.9,Nice,72.5
07-05-21,19.3,6.8,13.4,17.7,4.2,2.7,2.7,0.0,14.9,7.8,55,False,20,67.0,89.2,90.2,61.04260388157204,0,68.8,Pleasant,False,False,70.3,90.8,90.0,100.0,1.0,85.5,Nice,71.0
08-05-21,14.0,7.1,10.4,11.5,4.2,8.7,8.7,0.0,21.7,11.2,61,False,20,52.0,65.2,76.6,79.68689116277659,0,64.6,Pleasant,False,True,67.5,66.0,55.0,100.0,1.0,68.8,Pleasant,39.3
09-05-21,17.3,2.3,10.8,16.1,-0.3,0.0,0.0,0.0,10.3,5.9,1,False,20,54.0,100.0,99.4,95.4624639307137,0,78.0,Nice,False,True,82.0,84.4,100.0,100.0,1.0,92.9,Excellent,88.8
10-05-21,23.0,6.2,14.6,21.7,3.6,0.0,0.0,0.0,19.9,11.9,1,False,20,73.0,100.0,80.2,95.95232636883152,0,84.2,Nice,False,True,87.0,100.0,100.0,100.0,1.0,99.2,Excellent,98.4
11-05-21,24.3,7.4,16.3,23.8,5.1,0.0,0.0,0.0,17.2,11.9,0,False,20,81.5,100.0,85.6,95.76497549438918,0,88.0,Nice,False,True,90.4,100.0,100.0,100.0,1.0,99.2,Excellent,98.3
12-05-21,23.9,11.8,17.8,22.1,9.2,0.0,0.0,0.0,19.9,14.7,3,False,20,89.0,100.0,80.2,94.39713670093309,0,90.1,Excellent,False,True,91.9,100.0,100.0,100.0,1.0,98.9,Excellent,97.8
13-05-21,18.2,12.1,14.8,17.7,11.4,9.3,9.3,0.0,16.6,7.0,63,False,20,74.0,62.8,86.8,51.39954223586483,0,64.0,Pleasant,False,False,64.6,90.8,40.0,100.0,1.0,68.6,Pleasant,30.0
14-05-21,17.2,9.8,13.3,15.2,9.1,2.9,2.9,0.0,17.6,6.4,53,False,20,66.5,88.4,84.8,58.83875454849726,0,67.2,Pleasant,False,False,68.6,80.8,90.0,100.0,1.0,81.1,Nice,64.8
15-05-21,19.8,6.9,13.7,19.3,5.8,0.0,0.0,0.0,9.4,4.2,3,False,20,68.5,100.0,100.0,92.70302684063641,0,82.8,Nice,False,True,86.1,97.2,100.0,100.0,1.0,97.4,Excellent,95.4
16-05-21,17.4,8.8,13.0,17.0,7.4,2.9,2.9,0.0,16.3,6.7,61,False,20,65.0,88.4,87.4,52.287805979199284,0,64.6,Pleasant,False,False,65.7,88.0,90.0,100.0,1.0,82.7,Nice,66.3
17-05-21,19.5,9.2,14.1,19.9,7.7,0.6,0.6,0.0,9.7,4.8,51,False,20,70.5,97.6,100.0,64.9729510714114,0,73.6,Pleasant,False,False,75.3,99.6,90.0,100.0,1.0,89.8,Nice,77.2
18-05-21,13.0,10.0,11.6,11.5,6.1,3.7,3.7,0.0,33.3,21.4,55,False,20,58.0,85.2,53.400000000000006,39.69891090367884,0,54.1,Average,False,False,54.3,66.0,75.0,95.3,1.0,66.4,Pleasant,39.7
19-05-21,18.3,10.4,14.0,18.1,7.4,0.4,0.4,0.0,19.1,10.1,51,False,20,70.0,98.4,81.8,88.60639850597448,0,80.3,Nice,False,True,82.9,92.4,90.0,100.0,1.0,91.7,Excellent,81.8
20-05-21,14.3,10.3,11.8,12.8,9.2,18.6,18.6,0.0,12.2,6.2,63,False,20,59.0,25.599999999999994,95.6,11.506429806045158,0,39.1,Poor,True,False,38.7,71.2,20.0,100.0,1.0,46.8,Average,9.5
21-05-21,16.7,9.3,12.7,16.6,7.8,5.5,5.5,0.0,11.8,7.6,61,False,20,63.5,78.0,96.4,72.28381070002582,0,70.1,Pleasant,False,True,72.5,86.4,75.0,100.0,1.0,81.5,Nice,60.6
22-05-21,21.9,5.8,14.5,21.2,3.6,0.0,0.0,0.0,11.4,6.1,3,False,20,72.5,100.0,97.2,80.42740560312369,0,79.9,Nice,False,True,82.3,100.0,100.0,100.0,1.0,96.1,Excellent,92.2
23-05-21,24.6,10.9,17.7,23.6,10.0,0.0,0.0,0.0,15.3,7.3,3,False,20,88.5,100.0,89.4,93.0368019649411,0,90.1,Excellent,False,True,92.1,100.0,100.0,100.0,1.0,98.6,Excellent,97.2
24-05-21,20.2,12.8,16.3,20.9,10.9,0.2,0.2,0.0,19.6,10.1,51,False,20,81.5,99.2,80.8,77.87887012733815,0,81.2,Nice,False,True,82.6,100.0,90.0,100.0,1.0,92.6,Excellent,82.0
25-05-21,25.5,14.1,19.4,24.7,12.2,0.1,0.1,0.0,23.4,15.8,51,False,20,97.0,99.6,73.2,73.96156661985725,0,85.5,Nice,False,True,85.8,100.0,90.0,100.0,1.0,91.8,Excellent,80.6
26-05-21,19.6,14.6,16.8,20.3,15.0,16.9,16.9,0.0,11.5,5.1,63,False,20,84.0,32.400000000000006,97.0,63.63854922760777,0,68.5,Pleasant,True,False,69.4,100.0,20.0,100.0,1.0,68.7,Pleasant,17.1
27-05-21,21.7,14.4,17.5,23.5,14.9,6.7,6.7,0.0,17.3,4.3,63,False,20,87.5,73.2,85.4,67.79271082858013,0,76.5,Nice,False,False,77.3,100.0,55.0,100.0,1.0,80.1,Nice,47.9
28-05-21,16.1,13.1,14.6,16.3,12.5,30.6,30.6,0.0,16.7,8.2,63,False,20,73.0,0.0,86.6,0.0,0,36.1,Poor,True,False,34.2,85.2,0.0,100.0,1.0,44.1,Average,0.0
29-05-21,19.6,11.6,15.1,18.7,10.6,2.0,2.0,0.0,14.5,7.1,53,False,20,75.5,92.0,91.0,88.42786078443498,0,82.2,Nice,False,True,84.7,94.8,90.0,100.0,1.0,92.6,Excellent,83.0
30-05-21,15.8,10.8,13.1,14.7,9.3,1.2,1.2,0.0,11.2,7.1,51,False,20,65.5,95.2,97.6,76.26398793027687,0,75.0,Nice,False,True,77.5,78.8,90.0,100.0,1.0,83.8,Nice,70.0
31-05-21,16.4,8.7,12.0,16.7,7.2,1.5,1.5,0.0,9.4,5.3,51,False,20,60.0,94.0,100.0,87.35294366088084,0,76.7,Nice,False,True,80.0,86.8,90.0,100.0,1.0,89.2,Nice,78.3
01-06-21,12.7,10.0,11.2,11.5,8.6,11.8,11.8,0.0,11.8,7.7,61,False,24,36.0,52.8,96.4,0.14082636797886888,0,30.1,Poor,True,False,30.2,66.0,40.0,100.0,1.0,48.4,Average,15.9
02-06-21,15.5,8.4,12.2,13.6,6.7,1.9,1.9,0.0,14.7,7.8,51,False,24,41.0,92.4,90.6,57.27394565306978,0,57.6,Average,False,False,60.2,74.4,90.0,100.0,1.0,78.2,Nice,60.8
03-06-21,17.3,9.0,13.3,16.5,7.4,0.1,0.1,0.0,7.7,4.3,51,False,24,46.5,99.6,100.0,42.801525161933505,0,56.5,Average,False,False,58.3,86.0,90.0,100.0,1.0,80.0,Nice,61.8
04-06-21,20.1,10.3,15.7,19.9,9.3,0.0,0.0,0.0,7.1,4.1,3,False,24,58.5,100.0,100.0,91.824171763773,0,78.5,Nice,False,True,82.2,99.6,100.0,100.0,1.0,98.2,Excellent,96.5
05-06-21,22.4,8.6,16.3,23.1,7.4,0.0,0.0,0.0,11.1,3.9,3,False,24,61.5,100.0,97.8,96.3589005021191,0,81.1,Nice,False,True,84.8,100.0,100.0,100.0,1.0,99.3,Excellent,98.5
06-06-21,21.1,11.0,16.6,21.9,9.9,3.0,3.0,0.0,8.4,5.0,53,False,24,63.00000000000001,88.0,100.0,89.82512972067593,0,77.8,Nice,False,True,81.2,100.0,75.0,100.0,1.0,90.5,Excellent,71.9
07-06-21,23.5,11.9,18.1,25.1,11.3,0.0,0.0,0.0,7.0,3.4,3,False,24,70.5,100.0,100.0,95.27523184844112,0,84.5,Nice,False,True,87.8,100.0,100.0,100.0,1.0,99.1,Excellent,98.1
08-06-21,22.5,12.7,17.9,24.3,12.0,5.0,5.0,0.0,7.6,4.6,63,False,24,69.5,80.0,100.0,96.02736566527315,0,81.4,Nice,False,True,84.7,100.0,75.0,100.0,1.0,91.7,Excellent,73.8
09-06-21,24.4,11.9,18.3,26.1,11.3,0.8,0.8,0.0,11.9,4.8,51,False,24,71.5,96.8,96.2,92.06247127607847,0,83.0,Nice,False,True,86.0,100.0,90.0,100.0,1.0,95.4,Excellent,87.1
10-06-21,23.3,12.7,17.8,24.9,12.4,2.4,2.4,0.0,14.3,4.8,53,False,24,69.0,90.4,91.4,93.54097672238402,0,81.2,Nice,False,True,84.3,100.0,90.0,100.0,1.0,95.7,Excellent,87.7
11-06-21,22.0,12.2,16.8,22.6,11.6,5.3,5.3,0.0,9.7,5.3,61,False,24,64.0,78.8,100.0,85.139539816179,0,75.2,Nice,False,True,78.3,100.0,75.0,100.0,1.0,89.5,Nice,70.5
12-06-21,22.9,12.3,17.3,24.1,11.6,4.4,4.4,0.0,10.0,4.3,63,False,24,66.5,82.4,100.0,94.16676752428424,0,79.9,Nice,False,True,83.3,100.0,75.0,100.0,1.0,91.3,Excellent,73.3
13-06-21,18.2,11.9,15.4,16.7,9.9,11.8,11.8,0.0,27.8,12.3,63,False,24,57.0,52.8,64.4,56.73251620827339,0,55.7,Average,True,False,57.0,86.8,40.0,100.0,1.0,68.1,Pleasant,29.9
14-06-21,14.9,11.6,12.7,13.6,9.3,9.5,9.5,0.0,16.4,11.5,61,False,24,43.5,62.0,87.2,20.991353328503077,0,41.0,Average,False,False,41.6,74.4,40.0,100.0,1.0,56.0,Average,21.2
15-06-21,19.5,10.4,15.0,19.2,9.2,1.4,1.4,0.0,11.0,6.8,51,False,24,55.0,94.4,98.0,39.61156152796412,0,57.9,Average,False,False,59.1,96.8,90.0,100.0,1.0,83.6,Nice,66.5
16-06-21,23.7,14.4,18.5,25.5,14.2,2.4,2.4,0.0,10.1,7.3,61,False,24,72.5,90.4,99.8,85.54409972437284,0,80.5,Nice,False,True,83.1,100.0,90.0,100.0,1.0,94.1,Excellent,84.8
17-06-21,23.8,14.9,18.7,26.6,15.2,5.7,5.7,0.0,13.4,4.4,61,False,24,73.5,77.2,93.2,82.71820505736986,0,77.4,Nice,False,True,79.7,100.0,75.0,100.0,1.0,89.0,Nice,69.8
18-06-21,25.0,15.3,19.5,27.8,16.3,12.2,12.2,0.0,9.5,4.2,63,False,24,77.5,51.2,100.0,52.54824869858391,0,65.1,Pleasant,True,False,65.8,93.8,20.0,100.0,1.0,64.0,Pleasant,15.5
19-06-21,22.1,15.8,18.8,23.9,16.9,15.8,15.8,0.0,10.5,4.5,65,False,24,74.0,36.8,99.0,83.48157001380692,0,72.3,Pleasant,True,True,74.7,100.0,20.0,100.0,1.0,72.7,Pleasant,18.7
20-06-21,24.0,14.8,18.9,27.7,15.5,7.2,7.2,0.0,8.3,3.4,61,False,24,74.5,71.2,100.0,69.00447840478272,0,72.6,Pleasant,False,False,74.4,94.6,55.0,100.0,1.0,78.1,Nice,46.4
21-06-21,25.2,14.9,20.1,28.4,15.4,0.9,0.9,0.0,7.6,4.2,51,False,24,80.5,96.4,100.0,94.59540052052981,0,87.8,Nice,False,True,90.5,89.2,90.0,100.0,1.0,91.6,Excellent,82.2
22-06-21,29.0,15.6,22.5,32.6,16.7,0.2,0.2,0.0,8.7,4.4,51,False,24,92.5,99.2,100.0,92.26847762333138,0,92.2,Excellent,False,True,94.2,56.9,90.0,100.0,1.0,78.2,Nice,64.0
23-06-21,29.1,18.1,23.7,34.0,19.7,2.7,2.7,0.0,12.7,5.0,61,False,24,98.5,89.2,94.6,89.59135893870295,0,91.7,Excellent,False,True,93.2,46.2,90.0,100.0,1.0,73.4,Pleasant,57.2
24-06-21,30.9,19.3,25.0,36.3,20.7,0.9,0.9,0.0,11.5,4.8,53,False,24,95.0,96.4,97.0,95.43730166935747,0,93.6,Excellent,False,True,95.6,28.5,90.0,100.0,1.0,67.5,Pleasant,49.7
25-06-21,31.6,19.5,25.4,36.5,20.9,1.2,1.2,0.0,14.1,5.9,55,False,24,93.0,95.2,91.8,95.21403311758327,0,92.1,Excellent,False,True,94.1,26.9,90.0,100.0,1.0,66.8,Pleasant,48.8
26-06-21,28.6,17.6,21.8,30.6,19.3,2.9,2.9,0.0,11.9,6.5,61,False,24,89.0,88.4,96.2,82.43668258352993,0,85.4,Nice,False,True,87.0,72.3,90.0,100.0,1.0,82.4,Nice,68.7
27-06-21,25.5,16.6,21.3,28.7,17.8,0.4,0.4,0.0,10.1,3.8,51,False,24,86.5,98.4,99.8,95.25226001546491,0,90.7,Excellent,False,True,93.1,86.9,90.0,100.0,1.0,90.8,Excellent,81.2
28-06-21,26.8,15.6,21.6,28.7,16.7,0.0,0.0,0.0,6.4,3.9,3,False,24,88.0,100.0,100.0,95.60207442338229,0,91.7,Excellent,False,True,94.0,86.9,100.0,100.0,1.0,93.9,Excellent,90.4
29-06-21,30.0,15.0,22.9,32.8,15.4,0.0,0.0,0.0,9.0,6.2,2,False,24,94.5,100.0,100.0,95.66182482016906,0,94.3,Excellent,False,True,96.3,55.4,100.0,100.0,1.0,81.3,Nice,71.5
30-06-21,30.9,19.3,25.3,33.2,20.2,2.3,2.3,0.0,15.6,9.8,61,False,24,93.5,90.8,88.8,92.63469097565633,0,90.5,Excellent,False,True,92.3,52.3,90.0,100.0,1.0,76.5,Nice,61.6
01-07-21,27.6,18.3,23.3,30.9,18.6,14.5,14.5,0.0,16.2,7.6,63,False,26,86.5,42.0,87.6,78.95864443489172,0,75.5,Nice,True,True,76.9,70.0,20.0,100.0,1.0,59.8,Average,14.7
02-07-21,22.5,15.6,18.3,23.1,15.6,17.9,17.9,0.0,17.3,7.6,63,False,26,61.5,28.400000000000006,85.4,58.274219295177176,0,56.1,Average,True,False,57.6,100.0,20.0,100.0,1.0,67.7,Pleasant,16.7
03-07-21,19.8,13.1,16.4,19.6,12.8,4.4,4.4,0.0,17.7,7.3,55,False,26,51.99999999999999,82.4,84.6,58.15544237043715,0,60.3,Pleasant,False,False,62.3,98.4,75.0,100.0,1.0,83.5,Nice,61.7
04-07-21,20.9,14.0,17.3,21.2,15.0,2.8,2.8,0.0,13.8,5.4,53,False,26,56.5,88.8,92.4,58.97620234500285,0,64.0,Pleasant,False,False,65.9,100.0,90.0,100.0,1.0,88.8,Nice,75.2
05-07-21,23.8,14.5,19.4,24.7,14.7,2.0,2.0,0.0,7.9,4.7,51,False,26,67.0,92.0,100.0,90.46472115662031,0,80.3,Nice,False,True,83.4,100.0,90.0,100.0,1.0,95.1,Excellent,86.6
06-07-21,26.3,16.0,21.6,28.1,16.2,0.5,0.5,0.0,10.4,7.1,51,False,26,78.0,98.0,99.2,96.28078043061045,0,87.5,Nice,False,True,90.4,91.5,90.0,100.0,1.0,92.9,Excellent,84.1
07-07-21,28.7,18.7,23.6,31.4,19.8,0.1,0.1,0.0,6.5,3.2,51,False,26,88.0,99.6,100.0,96.06545800017531,0,91.8,Excellent,False,True,94.2,66.2,90.0,100.0,1.0,82.7,Nice,70.3
08-07-21,28.0,18.2,23.3,31.1,19.8,0.0,0.0,0.0,11.4,7.5,1,False,26,86.5,100.0,97.2,96.52176664146972,0,91.2,Excellent,False,True,93.6,68.5,100.0,100.0,1.0,86.7,Nice,79.7
09-07-21,29.0,19.5,24.1,29.6,20.5,0.0,0.0,0.0,24.3,14.8,2,False,26,90.5,100.0,71.4,96.65457052615527,0,90.7,Excellent,False,True,92.5,80.0,100.0,100.0,1.0,91.3,Excellent,86.7
10-07-21,29.5,18.5,23.7,31.0,19.6,0.0,0.0,0.0,10.1,6.1,3,False,26,88.5,100.0,99.8,95.18107728968603,0,91.7,Excellent,False,True,94.0,69.2,100.0,100.0,1.0,86.7,Nice,79.6
11-07-21,28.7,16.0,22.6,30.2,17.1,0.0,0.0,0.0,14.7,7.1,3,False,26,83.0,100.0,90.6,96.94405412494257,0,89.4,Nice,False,True,91.9,75.4,100.0,100.0,1.0,89.5,Nice,84.0
12-07-21,29.1,15.3,22.6,31.6,15.7,0.0,0.0,0.0,8.4,4.8,2,False,26,83.0,100.0,100.0,97.10034979501937,0,90.2,Excellent,False,True,92.9,64.6,100.0,100.0,1.0,85.3,Nice,77.6
13-07-21,29.6,16.4,23.2,32.3,17.7,0.0,0.0,0.0,9.0,5.5,1,False,26,86.0,100.0,100.0,97.26405226898122,0,91.4,Excellent,False,True,94.0,59.2,100.0,100.0,1.0,83.1,Nice,74.4
14-07-21,31.2,18.7,25.1,32.4,19.7,0.0,0.0,0.0,23.7,14.7,0,False,26,95.5,100.0,72.6,97.43498785761572,0,93.1,Excellent,False,True,94.7,58.5,100.0,100.0,1.0,82.9,Nice,74.1
15-07-21,31.7,21.4,26.3,35.7,22.5,0.9,0.9,0.0,20.1,11.3,53,False,26,98.5,96.4,79.8,92.56272490520246,0,92.6,Excellent,False,True,93.9,33.1,90.0,100.0,1.0,68.7,Pleasant,51.2
16-07-21,28.8,20.2,24.1,32.0,21.9,1.5,1.5,0.0,16.4,6.7,53,False,26,90.5,94.0,87.2,80.71903769956617,0,85.5,Nice,False,True,86.8,61.5,90.0,100.0,1.0,77.8,Nice,62.3
17-07-21,28.4,17.6,23.5,28.9,19.4,0.1,0.1,0.0,14.8,8.1,51,False,26,87.5,99.6,90.4,96.47281038858479,0,90.9,Excellent,False,True,93.2,85.4,90.0,100.0,1.0,90.4,Excellent,80.8
18-07-21,29.7,18.0,24.3,31.9,18.9,0.0,0.0,0.0,11.6,6.2,2,False,26,91.5,100.0,96.8,97.23147522526617,0,93.4,Excellent,False,True,95.6,62.3,100.0,100.0,1.0,84.4,Nice,76.3
19-07-21,29.5,18.5,23.9,32.0,20.4,0.0,0.0,0.0,6.9,4.6,3,False,26,89.5,100.0,100.0,70.84269792921796,0,83.6,Nice,False,True,84.7,61.5,100.0,100.0,1.0,78.8,Nice,65.3
20-07-21,24.2,18.9,21.4,24.7,20.4,14.9,14.9,0.0,19.5,9.1,63,False,26,77.0,40.4,81.0,81.64928703300814,0,71.9,Pleasant,True,True,73.8,100.0,20.0,100.0,1.0,72.3,Pleasant,18.5
21-07-21,20.3,16.4,18.2,20.4,15.9,14.6,14.6,0.0,15.8,10.2,63,False,26,61.0,41.6,88.4,59.76849050178264,0,58.6,Average,True,False,60.3,100.0,20.0,100.0,1.0,68.0,Pleasant,16.8
22-07-21,22.7,14.4,18.6,22.7,14.7,1.6,1.6,0.0,10.4,7.4,51,False,26,63.00000000000001,93.6,99.2,97.90746664700573,0,81.4,Nice,False,True,85.2,100.0,90.0,100.0,1.0,96.6,Excellent,89.2
23-07-21,23.5,13.4,19.2,24.4,13.5,0.0,0.0,0.0,6.6,3.8,3,False,26,66.0,100.0,100.0,98.05028229031537,0,83.7,Nice,False,True,87.3,100.0,100.0,100.0,1.0,99.6,Excellent,99.2
24-07-21,24.9,15.1,20.1,27.1,15.5,0.0,0.0,0.0,8.3,3.8,1,False,26,70.5,100.0,100.0,98.72890029957976,0,85.8,Nice,False,True,89.2,99.2,100.0,100.0,1.0,99.4,Excellent,99.0
25-07-21,27.7,14.5,21.8,28.5,14.4,0.0,0.0,0.0,16.6,9.7,3,False,26,79.0,100.0,86.8,97.67867129534889,0,87.7,Nice,False,True,90.4,88.5,100.0,100.0,1.0,94.9,Excellent,92.1
26-07-21,30.7,19.8,24.9,33.4,19.5,0.0,0.0,0.0,17.6,11.7,3,False,26,94.5,100.0,84.8,97.1641326806437,0,93.6,Excellent,False,True,95.4,50.8,100.0,100.0,1.0,79.7,Nice,69.3
27-07-21,31.8,19.8,25.4,35.0,20.7,0.0,0.0,0.0,10.6,5.5,3,False,26,97.0,100.0,98.8,94.37749841218933,0,94.7,Excellent,False,True,96.6,38.5,100.0,100.0,1.0,74.3,Pleasant,60.8
28-07-21,31.5,18.0,24.7,34.6,19.2,0.7,0.7,0.0,18.7,6.2,51,False,26,93.5,97.2,82.6,98.6865804835316,0,93.1,Excellent,False,True,95.0,41.5,90.0,100.0,1.0,73.4,Pleasant,58.0
29-07-21,33.0,18.4,25.6,35.2,19.5,0.0,0.0,0.0,20.5,7.8,2,False,26,98.0,100.0,79.0,97.76372352569493,0,94.7,Excellent,False,True,96.3,36.9,100.0,100.0,1.0,74.3,Pleasant,61.3
